node_zero_based,X_m,Y_m,Z_m,COMAC_X,COMAC_Y,COMAC_Z,node_min_COMAC,energy_floor
389,0.0,-8.092092775020355,-61.253024584638005,0.9999800073039066,0.9983717500033417,0.999368584564911,0.9983717500033417,2.141275591599316e-13
390,0.0,-8.092092775020358,-56.068024584638,0.9999615543510324,0.9983592147181501,0.9994396600514456,0.9983592147181501,2.141275591599316e-13
391,0.0,-8.092092775020362,-51.228024584638,0.9999481330530572,0.9983540817462683,0.9994955536957691,0.9983540817462683,2.141275591599316e-13
392,0.0,-8.092092775020365,-46.228024584638,0.999939952278876,0.9983552623125721,0.9995387685193047,0.9983552623125721,2.141275591599316e-13
393,0.0,-8.09209277502037,-38.717084584638,0.9999324800680784,0.9984018687753374,0.9995674549538839,0.9984018687753374,2.141275591599316e-13
394,0.0,-7.9224947009118205,-111.775656015703,0.9999007245079975,0.9997633976008934,0.9997912036322497,0.9997633976008934,2.141275591599316e-13
395,3.3306690738754696e-15,-7.809337948944436,-23.11224871532861,0.9999128402932003,0.9991332145737583,0.9996136775923057,0.9991332145737583,2.141275591599316e-13
396,0.0,-6.597407886379823,-113.08831266499183,0.9998995490520094,0.9996800167866042,0.9997375259333511,0.9996800167866042,2.141275591599316e-13
397,0.0,-6.59740788637999,-21.9116873350083,0.9999111677074807,0.9990751320740078,0.9994776811092649,0.9990751320740078,2.141275591599316e-13
398,0.0,-5.272321071848141,-114.400969314281,0.9998989600609969,0.9996011599294272,0.9996821913929764,0.9996011599294272,2.141275591599316e-13
399,0.0,-5.27232107184816,-20.5990306857192,0.9999098946555127,0.9990440279009688,0.9993487703172628,0.9990440279009688,2.141275591599316e-13
400,0.0,-4.526989503240041,-115.469377062222,0.9998992441484233,0.99956450995639,0.9996622098383059,0.99956450995639,2.141275591599316e-13
401,0.0,-4.296812357623591,-19.200671737354472,0.9999080025048998,0.9990072476500108,0.9992624467877774,0.9990072476500108,2.141275591599316e-13
402,0.0,-4.046046387510175,-67.5,0.999995016788966,0.9983959351507783,0.9993111522670813,0.9983959351507783,2.141275591599316e-13
403,3.9968028886505635e-15,-3.1173694198005193,-117.70109587745299,0.9998998181448788,0.9995240657193815,0.9996343230981217,0.9995240657193815,2.141275591599316e-13
404,3.1086244689504383e-15,-3.1173694198005286,-17.298904122547004,0.9999072957149078,0.9990023488952626,0.9991763942861296,0.9990023488952626,2.141275591599316e-13
405,0.0,-2.226,-135.0,,,0.9996041452506725,0.9996041452506725,2.141275591599316e-13
406,0.0,-2.226,-130.22,0.9999006176752929,0.9994484876257609,0.9996055870844058,0.9994484876257609,2.141275591599316e-13
407,0.0,-2.226,-125.44,0.9999005183965975,0.9994589177191033,0.9996094475940294,0.9994589177191033,2.141275591599316e-13
408,0.0,-2.226,-120.33,0.9999002071937717,0.9994840708562719,0.9996151378908354,0.9994840708562719,2.141275591599316e-13
409,0.0,-2.226,-14.67,0.999908503029994,0.9990632308338764,0.9991372490197638,0.9990632308338764,2.141275591599316e-13
410,0.0,-2.226,-9.56,0.9999087346154696,0.9990059772041854,0.9991237140762871,0.9990059772041854,2.141275591599316e-13
411,0.0,-2.226,-4.78,0.999908587399642,0.9989116252727808,0.9991163522108767,0.9989116252727808,2.141275591599316e-13
412,0.0,-2.226,0.0,,,0.9991125663922907,0.9991125663922907,2.141275591599316e-13
413,0.0,-1.1136740000000003,-120.33,0.9999014573152569,0.9994838247906425,0.9995352533970508,0.9994838247906425,2.141275591599316e-13
414,0.0,-1.113674,-14.67,0.9999078621744177,0.9990618156034458,0.9992071475054869,0.9990618156034458,2.141275591599316e-13
415,0.0,-1.1129999999999984,-133.805,0.9999014552333324,0.9994483208416876,0.9996129067177535,0.9994483208416876,2.141275591599316e-13
416,0.0,-1.113000000000006,-126.63499999999999,0.9999010224612528,0.9994555837129047,0.999613915925445,0.9994555837129047,2.141275591599316e-13
417,0.0,-1.1130000000000002,-8.365000000000002,0.9999084213675421,0.9989908621445618,0.9991510588342968,0.9989908621445618,2.141275591599316e-13
418,0.0,-1.1129999999999993,-1.1950000000000003,0.9999091890545156,0.9987785586286713,0.9991672478836782,0.9987785586286713,2.141275591599316e-13
419,0.0,-0.37767400000001,-123.05000000000001,0.9999014314876874,0.9994671257459028,0.9995988128712552,0.9994671257459028,2.141275591599316e-13
420,0.0,-0.3776740000000102,-96.282915415362,0.999932378842861,0.9998769362399089,0.9996182529468354,0.9996182529468354,2.141275591599316e-13
421,0.0,-0.37767400000001,-81.282915415362,0.9999554416659452,0.9985420735107132,0.9995067893729809,0.9985420735107132,2.141275591599316e-13
422,0.0,-0.37767400000001,-48.717084584638,0.9999495975409216,0.9983471091300653,0.999105526035526,0.9983471091300653,2.141275591599316e-13
423,-4.440892098500626e-15,-0.37767400000001,-14.669999999999993,0.9999076791965663,0.9990612631282887,0.9991996481144133,0.9990612631282887,2.141275591599316e-13
424,1.0058735712501201e-14,-0.37767400000001,-4.78,0.9999089747998625,0.998927551531035,0.9993177603375779,0.998927551531035,2.141275591599316e-13
425,0.0,0.0,-132.61,0.9999014819509715,0.9994455346426566,0.9996219551749886,0.9994455346426566,2.141275591599316e-13
426,0.0,0.0,-127.83,0.999901314340839,0.9994520485980626,0.9996208222603832,0.9994520485980626,2.141275591599316e-13
427,3.996802888650564e-15,5.717673043901034e-15,-114.31,0.999902013729231,0.9995949749488462,0.9996263075685397,0.9995949749488462,2.141275591599316e-13
428,3.9968028886505635e-15,5.7176730439010165e-15,-107.95,0.9999226254009745,0.9999007024381436,0.9996055737900025,0.9996055737900025,2.141275591599316e-13
429,0.0,1.573175648209105e-14,-100.64499999999998,0.99994114755695,0.9994674697782119,0.9996716753051729,0.9994674697782119,2.141275591599316e-13
430,3.9968028886505635e-15,5.717673043901012e-15,-90.99,0.999936768303469,0.9990565593530603,0.9996540430945958,0.9990565593530603,2.141275591599316e-13
431,3.9968028886505635e-15,5.71767304390102e-15,-85.69,0.9999445562643475,0.9986778673976886,0.9996110615626722,0.9986778673976886,2.141275591599316e-13
432,0.0,1.573175648209105e-14,-74.145,0.9999774371130195,0.9984360006481149,0.9994504238627474,0.9984360006481149,2.141275591599316e-13
433,0.0,1.573175648209105e-14,-65.665,0.9999927145496175,0.9983885189687651,0.9993094330835954,0.9983885189687651,2.141275591599316e-13
434,0.0,1.573175648209105e-14,-60.365,0.9999838438644624,0.9983687302628348,0.9992223937468636,0.9983687302628348,2.141275591599316e-13
435,0.0,1.573175648209105e-14,-55.065,0.9999679855631695,0.9983553076084296,0.9991419386596797,0.9983553076084296,2.141275591599316e-13
436,0.0,9.961323865391232e-15,-42.230000000000004,0.999937434003205,0.9983554775763915,0.999010934056321,0.9983554775763915,2.141275591599316e-13
437,0.0,6.937866893910912e-15,-33.865,0.999935806237767,0.9986004947084935,0.99900208696086,0.9986004947084935,2.141275591599316e-13
438,0.0,4.5975340917190325e-15,-27.390000000000004,0.9999164434749065,0.9997612051592432,0.9990469072131858,0.9990469072131858,2.141275591599316e-13
439,0.0,2.298767045859517e-15,-21.030000000000005,0.9999069497085313,0.9990728159808492,0.9990702346445024,0.9990702346445024,2.141275591599316e-13
440,0.0,0.0,-9.56,0.999907655834444,0.9990133323944504,0.9991818181055817,0.9990133323944504,2.141275591599316e-13
441,0.0,0.0,0.0,0.999909745762288,0.9989552260939328,0.999223773526287,0.9989552260939328,2.141275591599316e-13
442,0.52400000000001,-17.092913958612904,-105.81646918606299,,,,,2.141275591599316e-13
443,0.52400000000001,-17.0929139586129,-29.183530813936898,,,0.9999278441602595,0.9999278441602595,2.141275591599316e-13
444,0.5239999999999996,-16.127119864078097,-106.38536538433698,0.9999968485061186,0.9998602435625873,0.9997042391005587,0.9997042391005587,2.141275591599316e-13
445,0.5240000000000028,-16.127119864078104,-28.6146346156628,0.9999707141255424,0.9992695561603726,0.9999535568708179,0.9992695561603726,2.141275591599316e-13
446,0.5240000000000075,-14.320075862004604,-107.44979564821098,0.9999777127904729,0.9998838534240573,0.9998098499687563,0.9998098499687563,2.141275591599316e-13
447,0.52400000000001,-14.32007586200458,-30.81685727608508,0.9999888807317543,0.9989536961459219,0.9999828051536349,0.9989536961459219,2.141275591599316e-13
448,0.52400000000001,-12.7261902979327,-108.388665996472,0.9999418939473588,0.999903277300236,0.9998497099848327,0.9998497099848327,2.141275591599316e-13
449,0.52400000000001,-12.726190297932698,-26.611334003527517,0.9999683999694884,0.9992194354513921,0.9999721735713303,0.9992194354513921,2.141275591599316e-13
450,0.52400000000001,-12.513031859931099,-103.11871246004101,0.9999264378777544,0.9994735731749775,0.9991470932627398,0.9991470932627398,2.141275591599316e-13
451,0.52400000000001,-12.513031859931058,-31.881287539959136,0.9999721009804426,0.9989735315929202,0.9999752493000308,0.9989735315929202,2.141275591599316e-13
452,0.52400000000001,-10.9191462958591,-109.45309626034701,0.999917809109115,0.9999174557923245,0.9998688752570618,0.9998688752570618,2.141275591599316e-13
453,0.52400000000001,-10.91914629585914,-25.546903739653438,0.9999509898488661,0.9991237592880228,0.9998904083061046,0.9991237592880228,2.141275591599316e-13
454,0.52400000000001,-10.7059878578575,-102.05428219616698,0.9999242877666549,0.999357131080247,0.9990182365803356,0.9990182365803356,2.141275591599316e-13
455,0.52400000000001,-10.705987857857497,-32.94571780383322,0.9999452170143213,0.9989547097078283,0.9998961206593449,0.9989547097078283,2.141275591599316e-13
456,0.52400000000001,-9.310524288256177,-110.40064703722899,0.9999078589371115,0.9999106254327721,0.9998544315896594,0.9998544315896594,2.141275591599316e-13
457,0.52400000000001,-9.310524288256172,-33.767708665103314,0.9999427447961567,0.9989048863826528,0.9997652257234478,0.9989048863826528,2.141275591599316e-13
458,0.52400000000001,-9.310524288256179,-24.5993529627705,0.9999332945364754,0.9990485981279251,0.9997552556740308,0.9990485981279251,2.141275591599316e-13
459,0.52400000000001,-9.24307956963641,-100.95832495877299,0.9999450485433738,0.9993811201261975,0.9989970873852299,0.9989970873852299,2.141275591599316e-13
460,0.5240000000000034,-8.568745437008012,-111.13546752651,0.9999033068646475,0.9998743931109946,0.9998277595828107,0.9998277595828107,2.141275591599316e-13
461,0.52400000000001,-8.568745437008044,-23.864532473490385,0.9999207823160067,0.9990500322244534,0.9996770538042221,0.9990500322244534,2.141275591599316e-13
462,0.5240000000000061,-8.20205205342605,-38.2704203291927,0.999936427728096,0.9985907907284665,0.9995937419756366,0.9985907907284665,2.141275591599316e-13
463,0.524000000000004,-8.092092775020351,-95.67761058463803,0.9999434717133556,0.9999018603903046,0.9991219758142849,0.9991219758142849,2.141275591599316e-13
464,0.52400000000001,-8.09209277502036,-87.31261058463801,0.9999519503323706,0.9988119347267487,0.9990977882202622,0.9988119347267487,2.141275591599316e-13
465,0.524000000000004,-8.092092775020351,-79.77761058463801,0.9999676613163725,0.9985339708925647,0.999133905454118,0.9985339708925647,2.141275591599316e-13
466,0.52400000000001,-8.09209277502036,-71.412610584638,0.9999905268566274,0.9984246348593142,0.9992207408190089,0.9984246348593142,2.141275591599316e-13
467,0.52400000000001,-8.092092775020355,-61.757610584638016,0.9999816269194465,0.998385960579531,0.9993611471207373,0.998385960579531,2.141275591599316e-13
468,0.52400000000001,-8.092092775020358,-56.45761058463802,0.9999627904371933,0.9983793393595927,0.9994346738295392,0.9983793393595927,2.141275591599316e-13
469,0.52400000000001,-8.092092775020362,-51.15761058463802,0.9999477787584918,0.9983854554126548,0.9994970640741175,0.9983854554126548,2.141275591599316e-13
470,0.52400000000001,-8.092092775020365,-44.797610584638015,0.9999371194174558,0.9984260988813178,0.9995499685958227,0.9984260988813178,2.141275591599316e-13
471,0.52400000000001,-7.243434126255018,-112.44834656610105,0.999900036347835,0.9997946753695748,0.999774784160967,0.999774784160967,2.141275591599316e-13
472,0.52400000000001,-7.243434126254982,-22.55165343389877,0.9999109777425109,0.9990520170660446,0.9995269674105612,0.9990520170660446,2.141275591599316e-13
473,0.52400000000001,-6.024666874978042,-21.34431900208669,0.9999104054102366,0.9990307263588634,0.9993962550209198,0.9990307263588634,2.141275591599316e-13
474,0.52400000000001,-5.918122815501852,-113.76122560569299,0.9998991439759369,0.9997281086441858,0.9997299514495799,0.9997281086441858,2.141275591599316e-13
475,0.5240000000000179,-4.883360286995657,-114.95853152375214,0.9998989340482315,0.9996807881934395,0.9997012615432422,0.9996807881934395,2.141275591599316e-13
476,0.52400000000001,-4.88336028699544,-20.0414684762477,0.9999093768282369,0.9990110893598201,0.9992935159514608,0.9990110893598201,2.141275591599316e-13
477,0.52400000000001,-4.04604638751018,-67.50000000000001,0.9999863976295285,0.9984066948235176,0.9993122160719683,0.9984066948235176,2.141275591599316e-13
478,0.5239999999999994,-3.993790743691725,-116.23369955960099,0.9998995874043616,0.9996354010405264,0.9996776467389767,0.9996354010405264,2.141275591599316e-13
479,0.52400000000001,-3.9937907436917595,-18.766300440398584,0.9999074074154845,0.9990139946249907,0.9992283917514326,0.9990139946249907,2.141275591599316e-13
480,0.5240000000000047,-3.256617975238949,-17.70958805820711,0.999907036421132,0.9990318317318867,0.9991856717933139,0.9990318317318867,2.141275591599316e-13
481,0.5240000000000025,-2.9311933668034116,-118.25018246531604,0.9998998187438543,0.9995637260078709,0.9996463540368491,0.9995637260078709,2.141275591599316e-13
482,0.52400000000001,-2.4747264620991296,-15.403565687888705,0.9999076916871436,0.9991228580352398,0.999153273139441,0.9991228580352398,2.141275591599316e-13
483,0.52400000000001,-2.226,-135.0,,,0.9996101484524323,0.9996101484524323,2.141275591599316e-13
484,0.52400000000001,-2.226,-130.22,0.999900617956904,0.9994880843412728,0.9996118864663499,0.9994880843412728,2.141275591599316e-13
485,0.52400000000001,-2.226,-120.66,0.9999002274658594,0.9995047952383859,0.99962361893574,0.9995047952383859,2.141275591599316e-13
486,0.52400000000001,-2.226,-9.56,0.9999087416353951,0.9991832373023555,0.9991325788386279,0.9991325788386279,2.141275591599316e-13
487,0.52400000000001,-2.226,-4.78,0.9999085974405787,0.9992419773062491,0.9991277444695958,0.9991277444695958,2.141275591599316e-13
488,0.52400000000001,-2.226,0.0,,,0.9991288685764211,0.9991288685764211,2.141275591599316e-13
489,0.52400000000001,-1.1129999999999651,-129.025,0.9999010519216499,0.9994837375637132,0.9996196281502601,0.9994837375637132,2.141275591599316e-13
490,0.52400000000001,-1.1130000000000004,-121.69000000000001,0.9999010157403225,0.9994992180454526,0.9996227870043984,0.9994992180454526,2.141275591599316e-13
491,0.52400000000001,-1.1129999999999967,-13.310000000000002,0.9999083497286538,0.9991534310091511,0.9991509548801817,0.9991509548801817,2.141275591599316e-13
492,0.52400000000001,-1.1129999999999893,-5.975000000000001,0.9999086007204115,0.9992197680833448,0.9991646431586026,0.9991646431586026,2.141275591599316e-13
493,0.52400000000001,2.6484591469634303e-14,-135.0,0.9999017645174223,0.999666266251342,0.9996292935237524,0.9996292935237524,2.141275591599316e-13
494,0.52400000000001,2.6484591469634303e-14,-127.83,0.9999013144366432,0.9994828689350943,0.9996267763251427,0.9994828689350943,2.141275591599316e-13
495,0.52400000000001,2.2542148975759086e-14,-118.992342,0.9999017604481456,0.9995416073174269,0.9996209542753178,0.9995416073174269,2.141275591599316e-13
496,0.524000000000004,3.631725115855166e-14,-109.452342,0.999908768931445,0.999963507804795,0.9996349531696314,0.9996349531696314,2.141275591599316e-13
497,0.5240000000000042,3.5404829822303976e-14,-104.15234200000002,0.9999129746285425,0.9990840732574613,0.9996873114717126,0.9990840732574613,2.141275591599316e-13
498,0.5239999999999977,3.449240848605607e-14,-98.85234200000001,0.9999391689299324,0.999935581851384,0.9996528109507926,0.9996528109507926,2.141275591599316e-13
499,0.5240000000000041,3.3579987149808576e-14,-93.55234200000001,0.9999341637517026,0.9994065133018977,0.9996552116253307,0.9994065133018977,2.141275591599316e-13
500,0.5240000000000041,3.266756581356102e-14,-88.25234200000001,0.9999402807888601,0.9988161718249149,0.9996292971925825,0.9988161718249149,2.141275591599316e-13
501,0.5240000000000041,3.157266021006372e-14,-81.89234200000001,0.9999533304202955,0.9985626939292578,0.999565603294504,0.9985626939292578,2.141275591599316e-13
502,0.52400000000001,2.0497552428013602e-14,-75.647342,0.9999725917013801,0.9984595466010285,0.9994750713761433,0.9984595466010285,2.141275591599316e-13
503,0.52400000000001,1.94026468245164e-14,-69.287342,0.9999900717184753,0.9984112361115349,0.9993693151542801,0.9984112361115349,2.141275591599316e-13
504,0.52400000000001,1.8307741221019154e-14,-62.927342,0.9999892448220877,0.9983896024781227,0.9992664747763682,0.9983896024781227,2.141275591599316e-13
505,0.5240000000000082,2.6645584994326385e-14,-53.27234200000001,0.999962166947367,0.9983763376155614,0.9991231409501193,0.9983763376155614,2.141275591599316e-13
506,0.52400000000001,1.0545898156505152e-14,-43.847342000000005,0.9999400780203036,0.9984186908267633,0.9990271991050348,0.9984186908267633,2.141275591599316e-13
507,0.52400000000001,7.480875428692463e-15,-35.367342,0.9999335868940579,0.9986565537735945,0.9989882632830588,0.9986565537735945,2.141275591599316e-13
508,0.52400000000001,4.032724859903191e-15,-25.827342,0.9999113111251888,0.9989456710944357,0.9990076680327404,0.9989456710944357,2.141275591599316e-13
509,0.52400000000001,5.845742911139178e-16,-16.287342,0.9999072536562799,0.9990926374312091,0.9991212309850102,0.9990926374312091,2.141275591599316e-13
510,0.52400000000001,0.0,-4.78,0.9999084749997008,0.9992377481877065,0.9992169389981774,0.9992169389981774,2.141275591599316e-13
511,0.52400000000001,0.0,0.0,0.9999097456639977,0.9996561161307356,0.9992244301021929,0.9992244301021929,2.141275591599316e-13
